ConvVAE,6,28,KL,MSEScore,20,333,30123.436686197918,31338.736328125,0.819214611111111
ConvVAE,2,28,KL,MSEScore,5,111,30077.119750976562,31087.103515625,0.8789056111111112
ConvVAE,6,28,KL,MSEScore,50,333,30220.777913411457,29859.42578125,0.8202322222222223
ConvVAE,2,28,KL,MSEScore,10,111,29704.517578125,29056.228515625,0.8762092222222222
ConvVAE,6,28,KL,MSEScore,100,333,30327.09688313802,30545.705078125,0.8196107777777777
ConvVAE,2,28,KL,MSEScore,20,111,29711.871541341145,30241.009765625,0.8731374444444445
ConvVAE,7,28,KL,MSEScore,5,111,22112.51387532552,21977.10546875,0.9786046666666668
ConvVAE,2,28,KL,MSEScore,50,111,29829.281209309895,29209.51953125,0.8669146666666666
ConvVAE,7,28,KL,MSEScore,10,111,21974.802001953125,22533.09375,0.9774812222222222
ConvVAE,2,28,KL,MSEScore,100,111,29853.634440104168,29880.474609375,0.8699478888888889
ConvVAE,7,28,KL,MSEScore,20,111,21993.217163085938,22629.19921875,0.9789923333333332
ConvVAE,2,28,KL,MSEScore,5,222,30094.820231119793,30142.05859375,0.8846128888888889
ConvVAE,7,28,KL,MSEScore,50,111,21989.27490234375,23149.240234375,0.97178
ConvVAE,2,28,KL,MSEScore,10,222,29748.41328938802,30384.150390625,0.8789227777777777
ConvVAE,7,28,KL,MSEScore,100,111,22079.258178710938,22455.615234375,0.9744343333333334
ConvVAE,2,28,KL,MSEScore,20,222,29735.460042317707,30837.115234375,0.8750512222222222
ConvVAE,7,28,KL,MSEScore,5,222,22117.64131673177,21884.83203125,0.9741137777777779
ConvVAE,2,28,KL,MSEScore,50,222,29775.337239583332,29541.90625,0.8756112222222223
ConvVAE,7,28,KL,MSEScore,10,222,21921.639892578125,21840.150390625,0.9788614444444446
ConvVAE,2,28,KL,MSEScore,100,222,29857.072672526043,29577.5078125,0.8751556666666667
ConvVAE,7,28,KL,MSEScore,20,222,21946.340738932293,23060.501953125,0.9760895555555554
ConvVAE,2,28,KL,MSEScore,5,333,30133.606852213543,29079.001953125,0.8774062222222223
ConvVAE,7,28,KL,MSEScore,50,222,21991.694946289062,21861.56640625,0.9752391666666667
ConvVAE,2,28,KL,MSEScore,10,333,29770.537760416668,30875.236328125,0.8808418333333332
ConvVAE,7,28,KL,MSEScore,100,222,22059.734375,21779.998046875,0.9750611111111112
ConvVAE,2,28,KL,MSEScore,20,333,29798.281819661457,29680.48046875,0.8681971111111111
ConvVAE,2,28,KL,MSEScore,50,333,29798.52119954427,30509.35546875,0.8767847777777779
ConvVAE,7,28,KL,MSEScore,5,333,22075.258260091145,22405.0,0.978758888888889
ConvVAE,2,28,KL,MSEScore,100,333,29911.77783203125,30815.734375,0.8717578888888888
ConvVAE,7,28,KL,MSEScore,10,333,21934.818806966145,22067.798828125,0.9805660555555555
ConvVAE,3,28,KL,MSEScore,5,111,22545.782796223957,23935.666015625,0.918920111111111
ConvVAE,7,28,KL,MSEScore,20,333,21967.953938802082,23108.14453125,0.9708140000000001
ConvVAE,3,28,KL,MSEScore,10,111,22312.038411458332,22648.08203125,0.9204811111111111
ConvVAE,7,28,KL,MSEScore,50,333,22040.799723307293,23016.103515625,0.9769439999999999
ConvVAE,3,28,KL,MSEScore,20,111,22389.089314778645,23410.845703125,0.9075
ConvVAE,7,28,KL,MSEScore,100,333,22105.18965657552,21826.9140625,0.9797733333333333
ConvVAE,3,28,KL,MSEScore,50,111,22442.073323567707,22245.052734375,0.9150487777777777
ConvVAE,8,28,KL,MSEScore,5,111,29328.608723958332,29797.169921875,0.8477936666666667
ConvVAE,3,28,KL,MSEScore,100,111,22510.898559570312,22881.099609375,0.9119925
ConvVAE,8,28,KL,MSEScore,10,111,28945.41231282552,29630.955078125,0.8656702222222222
ConvVAE,3,28,KL,MSEScore,5,222,22588.293090820312,22427.2734375,0.9224304444444444
ConvVAE,8,28,KL,MSEScore,20,111,28890.505411783855,29293.216796875,0.862074111111111
ConvVAE,3,28,KL,MSEScore,10,222,22320.880411783855,21942.5625,0.9153789999999999
ConvVAE,8,28,KL,MSEScore,50,111,29038.69462076823,28850.701171875,0.8594075555555556
ConvVAE,3,28,KL,MSEScore,20,222,22451.639973958332,22161.3125,0.9116688888888889
ConvVAE,8,28,KL,MSEScore,100,111,29116.793497721355,28495.04296875,0.8527771111111111
ConvVAE,3,28,KL,MSEScore,50,222,22477.062947591145,22878.408203125,0.9120374444444445
ConvVAE,8,28,KL,MSEScore,5,222,29348.485473632812,30139.33984375,0.850788388888889
ConvVAE,3,28,KL,MSEScore,100,222,22567.55391438802,22691.611328125,0.912036111111111
ConvVAE,8,28,KL,MSEScore,10,222,28900.628662109375,29571.04296875,0.8710015555555556
ConvVAE,3,28,KL,MSEScore,5,333,22584.557373046875,22642.88671875,0.9156112777777776
ConvVAE,8,28,KL,MSEScore,20,222,28901.82881673177,29556.80078125,0.8635161111111112
ConvVAE,3,28,KL,MSEScore,10,333,22317.039876302082,23435.291015625,0.9089786666666666
ConvVAE,8,28,KL,MSEScore,50,222,28973.36787923177,28155.205078125,0.8553783333333334
ConvVAE,3,28,KL,MSEScore,20,333,22419.222005208332,22249.68359375,0.9106094444444444
ConvVAE,3,28,KL,MSEScore,50,333,22428.789143880207,22421.595703125,0.9122421111111111
ConvVAE,8,28,KL,MSEScore,100,222,29095.69140625,28779.4453125,0.8638147777777778
ConvVAE,3,28,KL,MSEScore,100,333,22569.634358723957,21940.828125,0.9090575555555556
ConvVAE,8,28,KL,MSEScore,5,333,29388.316935221355,30939.763671875,0.8427412222222221
ConvVAE,4,28,KL,MSEScore,5,111,27722.92118326823,26918.685546875,0.900719111111111
ConvVAE,8,28,KL,MSEScore,10,333,28921.048014322918,30209.02734375,0.8641843333333333
ConvVAE,4,28,KL,MSEScore,10,111,27438.283243815105,28220.455078125,0.8809579999999999
ConvVAE,8,28,KL,MSEScore,20,333,28904.591267903645,29238.896484375,0.8692237777777777
ConvVAE,4,28,KL,MSEScore,20,111,27452.460611979168,27969.197265625,0.8910406666666667
ConvVAE,8,28,KL,MSEScore,50,333,29004.039876302082,29785.755859375,0.8484889444444444
ConvVAE,4,28,KL,MSEScore,50,111,27502.417439778645,27310.931640625,0.886306888888889
ConvVAE,8,28,KL,MSEScore,100,333,29129.758463541668,28894.72265625,0.852163611111111
ConvVAE,4,28,KL,MSEScore,100,111,27561.97733561198,27778.77734375,0.8965972222222223
ConvVAE,9,28,KL,MSEScore,5,111,23825.900634765625,24170.92578125,0.9601432222222221
ConvVAE,4,28,KL,MSEScore,5,222,27751.532389322918,27345.908203125,0.899240888888889
ConvVAE,9,28,KL,MSEScore,10,111,23495.838460286457,23354.625,0.9678117777777777
ConvVAE,4,28,KL,MSEScore,10,222,27466.577392578125,28404.873046875,0.895011
ConvVAE,9,28,KL,MSEScore,20,111,23541.456420898438,23654.99609375,0.9711130000000001
ConvVAE,4,28,KL,MSEScore,20,222,27522.006876627605,26934.408203125,0.8880488888888889
ConvVAE,9,28,KL,MSEScore,50,111,23592.84297688802,23310.126953125,0.9728778888888889
ConvVAE,4,28,KL,MSEScore,50,222,27493.240356445312,27539.75390625,0.8853171111111111
ConvVAE,9,28,KL,MSEScore,100,111,23645.943522135418,22993.0859375,0.9729302222222223
ConvVAE,4,28,KL,MSEScore,100,222,27579.90938313802,27991.6640625,0.8914856666666667
ConvVAE,9,28,KL,MSEScore,5,222,23814.726236979168,24354.138671875,0.9677525555555555
ConvVAE,4,28,KL,MSEScore,5,333,27746.69999186198,27934.384765625,0.8968223333333334
ConvVAE,9,28,KL,MSEScore,10,222,23471.776774088543,24478.259765625,0.9696736111111112
ConvVAE,4,28,KL,MSEScore,10,333,27446.820149739582,27348.7265625,0.8928963333333334
ConvVAE,9,28,KL,MSEScore,20,222,23510.760620117188,23482.244140625,0.9712163333333333
ConvVAE,4,28,KL,MSEScore,20,333,27411.290486653645,28400.87109375,0.8877999999999999
ConvVAE,4,28,KL,MSEScore,50,333,27540.625,27044.42578125,0.8837914444444445
ConvVAE,9,28,KL,MSEScore,50,222,23617.109781901043,23697.287109375,0.9692008888888889
ConvVAE,4,28,KL,MSEScore,100,333,27528.441040039062,28560.701171875,0.8870073333333334
ConvVAE,9,28,KL,MSEScore,100,222,23623.264200846355,24011.92578125,0.9699153333333332
ConvVAE,9,28,KL,MSEScore,5,333,23768.285237630207,23831.87890625,0.9586217222222222
ConvVAE,9,28,KL,MSEScore,10,333,23516.476318359375,23310.84375,0.9760300555555556
ConvVAE,9,28,KL,MSEScore,20,333,23497.156331380207,23565.484375,0.9673826666666666
ConvVAE,9,28,KL,MSEScore,50,333,23601.669189453125,24194.263671875,0.9725964444444444
ConvVAE,9,28,KL,MSEScore,100,333,23651.62548828125,23857.333984375,0.9649876666666667
